,0
JD,2459878
Date,10-25-2022
LST Range,22.496 -- 7.908 hours
X-Engine Status,Y Y Y Y Y Y Y Y 
Number of Files,1717
Total Number of Antennas,201
 ,
OPERATIONAL STATUS SUMMARY,
Antenna A Priori Status Count,dish_maintenance: 7 dish_ok: 1 RF_maintenance: 54 RF_ok: 19 digital_ok: 96 not_connected: 24
Commanded Signal Source,None
Antennas in Commanded State (reported),0 / 201 (0.0%)
Antennas in Commanded State (observed),0 / 201 (0.0%)
Cross-Polarized Antennas,
Total Number of Nodes,18
Nodes Registering 0s,
Nodes Not Correlating,N09
  ,
NIGHTLY ANALYSIS SUMMARY,
Ant Metrics Done?,Y
Ant Metrics Flagged Antennas,169 / 201 (84.1%)
Auto Metrics Done?,Y
Auto Metrics Flagged Antennas,183 / 201 (91.0%)
Redcal Done?,N
Never Flagged Antennas,4 / 201 (2.0%)
A Priori Good Antennas Flagged,"92 / 96 total a priori good antennas: 3, 5, 7, 9, 10, 15, 16, 17, 19, 20, 21, 29, 30, 31, 37, 38, 40, 41, 42, 44, 45, 51, 53, 54, 55, 56, 59, 65, 66, 67, 68, 69, 70, 71, 72, 81, 83, 84, 86, 88, 91, 93, 94, 98, 99, 100, 101, 103, 105, 106, 107, 108, 109, 111, 116, 117, 118, 121, 122, 123, 124, 127, 128, 129, 130, 136, 140, 141, 142, 143, 144, 146, 147, 158, 160, 161, 162, 164, 165, 167, 169, 170, 181, 183, 184, 185, 186, 187, 189, 190, 191, 202"
A Priori Bad Antennas Not Flagged,0 / 105 total a priori bad antennas: 
